Dataset,Model,AUCROC,AUCPR,Accuracy,MCC,F1 Score,Precision,Recall,Time Train,Time Test
42_WBC,AutoEncoder,88.46153846153845,16.666666666666664,89.55223880597015,-0.0498135481386717,0.0,0.0,0.0,0.1123039722442627,0.1181752681732177
43_WDBC,AutoEncoder,99.29906542056077,85.41666666666666,90.990990990991,0.508932231265973,0.4444444444444444,0.2857142857142857,1.0,0.1958186626434326,0.2041583061218261
44_Wilt,AutoEncoder,59.383478558795474,7.08057857693359,85.75380359612724,0.0286229629697525,0.0964912280701754,0.0738255033557047,0.1392405063291139,2.538210868835449,2.6127872467041016
45_wine,AutoEncoder,87.96296296296296,36.19047619047619,87.17948717948718,0.2195775164134199,0.2857142857142857,0.25,0.3333333333333333,0.0575616359710693,0.0608558654785156
46_WPBC,AutoEncoder,88.9751552795031,55.20200479897517,88.33333333333333,0.7518094115561123,0.8,0.6666666666666666,1.0,0.0840592384338378,0.0885934829711914
47_yeast,AutoEncoder,91.6639706675294,83.5126323709711,82.7354260089686,0.6224197607127993,0.7389830508474576,0.8384615384615385,0.6606060606060606,0.5665369033813477,0.5926830768585205
1_ALOI,LUNAR,94.5618589090783,31.80784334251609,92.36666666666666,0.3791040534687569,0.3400576368876081,0.2201492537313432,0.7468354430379747,14.584462881088257,14.696214199066162
2_annthyroid,LUNAR,92.3553125,40.80960937612414,91.85185185185183,0.4161552088864062,0.4601226993865031,0.4518072289156626,0.46875,9.252105236053469,9.33232569694519
3_backdoor,LUNAR,47.06778864082235,1.925524859884588,92.1,-0.0266704420820582,0.00836820083682,0.0056818181818181,0.0158730158730158,14.791856527328491,14.90702772140503
4_breastw,LUNAR,81.43838652482269,56.77440631373767,77.07317073170732,0.4638886215040072,0.6299212598425197,0.6349206349206349,0.625,1.4580795764923096,1.463181734085083
5_campaign,LUNAR,47.683611866304176,9.318229740455347,80.2,-0.0044612383632181,0.1054216867469879,0.0951086956521739,0.1182432432432432,12.297543287277222,12.409191370010376
6_cardio,LUNAR,95.79931972789116,72.3809785689254,90.72727272727272,0.6423834095615022,0.6709677419354839,0.5473684210526316,0.8666666666666667,2.703280210494995,2.7110793590545654
7_Cardiotocography,LUNAR,97.277500580181,88.95348477380985,82.51968503937009,0.6569418396214092,0.7146529562982005,0.556,1.0,2.7205793857574463,2.7285919189453125
8_celeba,LUNAR,97.07213014838604,68.48546027295414,93.5,0.4146467556512431,0.3434343434343434,0.2133891213389121,0.8793103448275862,15.00330686569214,15.13382053375244
9_census,LUNAR,49.11944699311414,5.319438659891855,40.5,-0.0075827117436356,0.0943683409436834,0.051296194153337,0.5886075949367089,13.125288248062134,13.240877389907835
10_cover,LUNAR,99.88776655443324,88.21304263550023,89.13333333333333,0.2738975383911207,0.155440414507772,0.0842696629213483,1.0,15.134688377380373,15.352144241333008
11_donors,LUNAR,94.01250757520512,53.89981043219221,94.5,0.4941607000309619,0.5132743362831859,0.435,0.6258992805755396,14.400206565856934,14.702162981033323
12_fault,LUNAR,99.83569261880687,99.71052644022424,97.08404802744424,0.9401667469092932,0.9619686800894854,0.9267241379310344,1.0,2.8172543048858643,2.8250491619110107
13_fraud,LUNAR,99.76643309976645,21.26022126022126,93.9,0.1230616773593591,0.0317460317460317,0.0161290322580645,1.0,14.936591625213625,15.05907917022705
14_glass,LUNAR,76.98412698412699,53.2258064516129,86.15384615384616,0.1865079365079365,0.1818181818181818,0.1111111111111111,0.5,1.3777520656585691,1.3800160884857178
15_Hepatitis,LUNAR,92.5,85.0,87.5,0.4662524041201569,0.4,1.0,0.25,1.6545157432556152,1.6597065925598145
16_http,LUNAR,55.52007416754654,0.7499847304072446,84.7,0.0147724595175416,0.0129032258064516,0.0066371681415929,0.2307692307692307,14.606087923049929,14.639498710632324
17_InternetAds,LUNAR,53.56818181818181,22.577352258984305,78.64406779661017,0.0694118598865221,0.1486486486486486,0.2894736842105263,0.1,2.878004550933838,2.8872439861297607
18_Ionosphere,LUNAR,96.09644087256028,86.41796427173306,95.28301886792453,0.9056583772794792,0.9397590361445785,0.8863636363636364,1.0,1.4876031875610352,1.4943044185638428
19_landsat,LUNAR,99.9379471207464,99.59985657377266,96.32314862765406,0.896489111050093,0.9143546441495778,0.8422222222222222,1.0,7.479969263076782,7.528775930404663
20_letter,LUNAR,99.9311873996483,98.959527397375,94.58333333333331,0.7048940558079093,0.6904761904761905,0.5272727272727272,1.0,2.9049761295318604,2.912150621414185
21_Lymphography,LUNAR,97.67441860465117,58.33333333333333,68.88888888888889,0.2903486276554365,0.2222222222222222,0.125,1.0,1.2884368896484375,1.2936487197875977
22_magic.gamma,LUNAR,98.9795671838352,97.53821173280784,94.86666666666666,0.885953429012768,0.9249512670565302,0.927663734115347,0.9222546161321672,9.368763208389282,9.70964741706848
23_mammography,LUNAR,95.51911671628496,36.46259306692487,93.96666666666668,0.385353911452052,0.3321033210332103,0.2112676056338028,0.7758620689655172,14.455256462097168,14.526564598083496
24_mnist,LUNAR,100.0,100.0,96.79964927663306,0.843492708319868,0.8488612836438924,0.737410071942446,1.0,9.713057518005373,9.785345315933228
25_musk,LUNAR,100.0,99.99999999999996,96.84439608269858,0.6954910963977463,0.6666666666666666,0.5,1.0,4.719402074813843,4.7359459400177
26_optdigits,LUNAR,99.99872896436015,99.96371552975327,96.42172523961662,0.6809262957934967,0.65,0.4814814814814814,1.0,7.457805871963501,7.495696544647217
27_PageBlocks,LUNAR,84.74513548457838,32.24984049809198,89.18417799752781,0.2659482338400029,0.3190661478599221,0.3796296296296296,0.2751677852348993,7.405069351196289,7.54561710357666
29_Pima,LUNAR,81.29914529914531,61.24600910519834,69.26406926406926,0.1957099569973498,0.3106796116504854,0.5714285714285714,0.2133333333333333,1.6250734329223633,1.630439519882202
30_satellite,LUNAR,99.99696080964031,99.99302992965993,97.30709476954944,0.9397747904357964,0.9576547231270358,0.91875,1.0,6.369943857192993,6.409433126449585
31_satimage-2,LUNAR,100.0,100.0,94.77311889718553,0.4371129659847245,0.3357664233576642,0.2017543859649122,1.0,8.273315191268921,8.32100224494934
