Dataset,Model,AUCROC,AUCPR,Accuracy,MCC,F1 Score,Precision,Recall,Time Train,Time Test
15_Hepatitis,ECOD,100.0,100.0,87.5,0.6969320524371696,0.7272727272727273,0.5714285714285714,1.0,0.0015881061553955,0.0040678977966308
16_http,ECOD,87.63874224202313,4.524674741240718,89.56666666666668,0.1096110570741893,0.0486322188449848,0.0253164556962025,0.6153846153846154,0.0066144466400146,0.0235745906829834
17_InternetAds,ECOD,100.0,99.99999999999996,100.0,1.0,1.0,1.0,1.0,0.5414445400238037,2.320080041885376
18_Ionosphere,ECOD,83.35246842709529,80.50095672189788,78.30188679245283,0.5260622592641461,0.6229508196721312,0.8636363636363636,0.4871794871794871,0.0099391937255859,0.0150249004364013
19_landsat,ECOD,75.5237943040557,49.60143987071815,80.58001035732781,0.3119149757850337,0.416796267496112,0.5075757575757576,0.3535620052770448,0.024606704711914,0.1140491962432861
20_letter,ECOD,94.90022172949,78.16719526286538,91.875,0.5498564528271098,0.5517241379310345,0.4137931034482758,0.8275862068965517,0.0075514316558837,0.0257716178894042
21_Lymphography,ECOD,94.18604651162792,64.28571428571428,86.66666666666667,0.4638062947716077,0.4,0.25,1.0,0.0016965866088867,0.0046737194061279
22_magic.gamma,ECOD,82.865988317484,72.09018298878543,74.73333333333333,0.4039120360893129,0.4973474801061008,0.7828810020876826,0.3644314868804664,0.0093820095062255,0.0390043258666992
23_mammography,ECOD,80.59143439836845,26.49776489731367,89.13333333333333,0.2111276113113348,0.1725888324873096,0.1011904761904761,0.5862068965517241,0.0092535018920898,0.0367672443389892
24_mnist,ECOD,99.999530053104,99.99528690939084,95.0021920210434,0.7793228605000867,0.7824427480916031,0.6426332288401254,1.0,0.1121675968170166,0.4378387928009033
25_musk,ECOD,97.71406431615654,81.39836004527234,90.85963003264418,0.4535741106938931,0.391304347826087,0.2477064220183486,0.9310344827586208,0.0773291587829589,0.3332569599151611
26_optdigits,ECOD,99.77248462046876,95.88936173015377,91.05431309904152,0.4957547249408396,0.4262295081967213,0.2708333333333333,1.0,0.049192190170288,0.1987202167510986
27_PageBlocks,ECOD,74.67619391358775,32.08333719703004,85.90852904820765,0.2712220229683051,0.3448275862068966,0.3015075376884422,0.4026845637583892,0.00993013381958,0.0324680805206298
28_pendigits,ECOD,90.40451170527852,44.69614854567596,91.072295002426,0.2940462454312769,0.2580645161290322,0.1608040201005025,0.6530612244897959,0.0096657276153564,0.0406892299652099
29_Pima,ECOD,92.35042735042737,89.13500987214512,86.58008658008657,0.6856286674765116,0.7703703703703704,0.8666666666666667,0.6933333333333334,0.0016169548034667,0.004688024520874
30_satellite,ECOD,77.38627096408183,67.17288375868658,77.73174520973589,0.4274762389009969,0.5124716553287982,0.7687074829931972,0.3843537414965986,0.0177972316741943,0.0891242027282714
31_satimage-2,ECOD,83.25403654400971,27.274905625473888,89.54623779437105,0.1571771394328721,0.116504854368932,0.0655737704918032,0.5217391304347826,0.0303530693054199,0.132455825805664
32_shuttle,ECOD,87.92252258255446,51.56679891885141,89.1,0.4015692960070491,0.4212389380530973,0.3098958333333333,0.6574585635359116,0.0135431289672851,0.0481147766113281
33_skin,ECOD,62.3867929410547,40.63557814761546,78.26666666666667,0.2475074563963032,0.3607843137254902,0.4681933842239186,0.2934609250398724,0.0048351287841796,0.0173029899597167
34_smtp,ECOD,97.89929976658888,1.5625,89.60000000000001,0.0535024206485291,0.0063694267515923,0.0031948881789137,1.0,0.0064303874969482,0.0185582637786865
35_SpamBase,ECOD,93.62033991663624,88.00261130468941,79.41409342834521,0.5577575267202769,0.6875,0.8265895953757225,0.588477366255144,0.0134580135345458,0.0949451923370361
36_speech,ECOD,100.0,100.0,91.500904159132,0.4161839252984234,0.3188405797101449,0.1896551724137931,1.0,0.271430492401123,1.1005122661590576
37_Stamps,ECOD,78.61111111111111,50.44307934593688,85.29411764705883,0.3638870609178736,0.4444444444444444,0.4,0.5,0.0057826042175292,0.0088467597961425
38_thyroid,ECOD,76.48916967509025,7.241544705573882,89.04593639575971,0.112035253208938,0.1142857142857142,0.0689655172413793,0.3333333333333333,0.0085062980651855,0.0277504920959472
39_vertebral,ECOD,74.77954144620811,39.83779555679776,79.16666666666666,0.3030457633656632,0.4,0.3125,0.5555555555555556,0.0026061534881591,0.0051782131195068
40_vowels,ECOD,96.0090161760806,68.4221169199366,89.01601830663616,0.4191742145081837,0.3846153846153846,0.25,0.8333333333333334,0.0046119689941406,0.0141313076019287
41_Waveform,ECOD,97.87570871069876,68.46731658124658,91.09390125847048,0.4392466731274678,0.3611111111111111,0.2222222222222222,0.9629629629629628,0.0100188255310058,0.0378108024597168
42_WBC,ECOD,96.9230769230769,45.0,91.04477611940298,0.4763644370889549,0.4,0.25,1.0,0.0022773742675781,0.0054743289947509
43_WDBC,ECOD,96.26168224299066,56.666666666666664,89.1891891891892,0.3633356393316354,0.3333333333333333,0.2142857142857142,0.75,0.00213623046875,0.0074257850646972
44_Wilt,ECOD,82.37293157889863,29.247144812201192,87.62102351313969,0.2849158960314402,0.3141762452107279,0.2252747252747252,0.5189873417721519,0.00319504737854,0.0136632919311523
45_wine,ECOD,98.14814814814814,86.66666666666667,84.61538461538461,0.5270462766947298,0.5,0.3333333333333333,1.0,0.0015866756439208,0.0040926933288574
46_WPBC,ECOD,94.25465838509317,82.48869711054584,86.66666666666667,0.610785564835303,0.6923076923076923,0.75,0.6428571428571429,0.0022141933441162,0.0065946578979492
47_yeast,ECOD,95.19033753909198,92.60514027419303,86.99551569506725,0.7198150859015958,0.8027210884353742,0.9147286821705426,0.7151515151515152,0.0030915737152099,0.0131785869598388
1_ALOI,COPOD,90.96719954584654,21.96419726577009,91.06666666666666,0.3218734886534794,0.2872340425531915,0.1818181818181818,0.6835443037974683,0.0502231121063232,0.1874747276306152
2_annthyroid,COPOD,82.78687500000001,33.0647954237783,88.42592592592592,0.3467493999525587,0.3961352657004831,0.3228346456692913,0.5125,0.006575584411621,0.0276978015899658
3_backdoor,COPOD,100.0,100.0,91.06666666666666,0.4158901087028177,0.3197969543147208,0.1903323262839879,1.0,0.3530576229095459,1.5321660041809082
4_breastw,COPOD,80.55186170212767,58.24938877954339,71.70731707317073,0.2425553979210186,0.3255813953488372,0.6363636363636364,0.21875,0.0082535743713378,0.0126152038574218
5_campaign,COPOD,99.75699164401088,98.26864883471936,92.93333333333334,0.7303115768052435,0.735,0.5833333333333334,0.9932432432432432,0.0811517238616943,0.3640797138214111
6_cardio,COPOD,93.21088435374148,69.68373939464877,89.81818181818181,0.5932396588040155,0.631578947368421,0.5217391304347826,0.8,0.0076751708984375,0.0216519832611084
7_Cardiotocography,COPOD,93.4483058714319,79.89261503028862,88.66141732283465,0.6774774556382719,0.75,0.7248322147651006,0.7769784172661871,0.0058269500732421,0.0236296653747558
8_celeba,COPOD,98.94981129421691,75.94815333236627,90.9,0.3923187008182671,0.2945736434108527,0.1732522796352583,0.9827586206896552,0.0807347297668457,0.2832050323486328
9_census,COPOD,98.94084215964868,93.2586579860978,92.43333333333334,0.6012673264217695,0.574108818011257,0.408,0.9683544303797468,1.2120685577392578,4.750849962234497
10_cover,COPOD,88.3872053872054,15.298714872252342,89.23333333333333,0.1777806042345135,0.1101928374655647,0.06006006006006,0.6666666666666666,0.032304048538208,0.0824120044708252
11_donors,COPOD,82.01137098011209,32.29758507533741,89.66666666666666,0.3046331320774202,0.3231441048034934,0.231974921630094,0.5323741007194245,0.012526512145996,0.0415983200073242
12_fault,COPOD,86.76820020222448,78.47944516896976,77.87307032590051,0.5124092318017862,0.6282420749279539,0.8257575757575758,0.5069767441860465,0.0050716400146484,0.0190324783325195
13_fraud,COPOD,96.55210766321878,17.74888937440827,89.43333333333334,0.0915608179484182,0.0185758513931888,0.009375,1.0,0.0493397712707519,0.1944761276245117
14_glass,COPOD,33.333333333333336,3.4355179704016914,84.61538461538461,-0.0667501565762345,0.0,0.0,0.0,0.0035808086395263,0.0071899890899658
15_Hepatitis,COPOD,95.0,81.66666666666667,83.33333333333334,0.4,0.5,0.5,0.5,0.001772403717041,0.0045492649078369
16_http,COPOD,83.41531250804769,2.059577459772915,89.8,0.0949297045559247,0.04375,0.022801302931596,0.5384615384615384,0.0057175159454345,0.0209376811981201
17_InternetAds,COPOD,100.0,99.99999999999996,99.83050847457628,0.9944477997494018,0.995475113122172,0.990990990990991,1.0,0.5340802669525146,2.2239460945129395
18_Ionosphere,COPOD,79.48717948717949,69.83493398412593,71.69811320754717,0.3575054626042019,0.4827586206896552,0.7368421052631579,0.358974358974359,0.0114743709564208,0.0168793201446533
19_landsat,COPOD,73.80331447379159,45.5674869750687,79.7514241325738,0.2871563186790615,0.3993855606758832,0.4779411764705882,0.3430079155672823,0.0313982963562011,0.1317651271820068
20_letter,COPOD,89.00527563269362,66.00825990741637,90.20833333333331,0.4593867982215172,0.4719101123595505,0.35,0.7241379310344828,0.0072848796844482,0.0237853527069091
21_Lymphography,COPOD,94.18604651162792,64.28571428571428,88.88888888888889,0.5024855165595914,0.4444444444444444,0.2857142857142857,1.0,0.0017280578613281,0.0039973258972167
22_magic.gamma,COPOD,78.5113494553435,65.18423978089251,71.5,0.3094258022409328,0.4041811846689895,0.7142857142857143,0.2818270165208941,0.0085937976837158,0.0363602638244628
23_mammography,COPOD,70.93403502191799,16.09625414998562,89.2,0.177330902631258,0.1518324607329843,0.0895061728395061,0.5,0.0086138248443603,0.0323772430419921
24_mnist,COPOD,99.97180318623997,99.71292150544188,93.86234107847436,0.7444000350187633,0.7454545454545455,0.5942028985507246,1.0,0.1230921745300293,0.4751183986663818
25_musk,COPOD,97.051530414568,73.50060056096692,89.33623503808488,0.4226433940246996,0.3552631578947368,0.2195121951219512,0.9310344827586208,0.0938518047332763,0.3519101142883301
26_optdigits,COPOD,99.37719253647872,92.6987799953213,90.09584664536742,0.4669346092856334,0.3968871595330739,0.248780487804878,0.9807692307692308,0.0516219139099121,0.2229189872741699
27_PageBlocks,COPOD,72.51657293232395,19.823188394258334,84.73423980222496,0.1516264869028606,0.2352941176470588,0.2183908045977011,0.2550335570469799,0.009540319442749,0.0282132625579834
28_pendigits,COPOD,84.75879417373311,30.699001557643,90.3444929645803,0.2453110278956776,0.2196078431372549,0.1359223300970873,0.5714285714285714,0.0098366737365722,0.042581558227539
29_Pima,COPOD,89.55555555555557,84.78885036926505,83.54978354978356,0.6126450006915575,0.6935483870967742,0.8775510204081632,0.5733333333333334,0.0020420551300048,0.00579833984375
30_satellite,COPOD,76.13843005556653,63.28289074058142,75.5567063697566,0.3594712093284973,0.4498834498834498,0.7148148148148148,0.3282312925170068,0.0186095237731933,0.0869944095611572
31_satimage-2,COPOD,83.32489750468189,19.408149871359026,89.89086731763355,0.1608315715081888,0.12,0.0677966101694915,0.5217391304347826,0.031890869140625,0.1276443004608154
32_shuttle,COPOD,84.015138003955,37.09335756542081,88.06666666666668,0.3232997470840346,0.356115107913669,0.264,0.5469613259668509,0.0113945007324218,0.0464625358581543
33_skin,COPOD,61.47596128965481,37.7119994014995,76.9,0.1912255622337153,0.3118172790466733,0.4131578947368421,0.2503987240829346,0.0054523944854736,0.0179219245910644
